Sicil_ID,Hire Date,Termination Date,City,Gender,Seniority,Age Range,Education Level,Title
M03082,6/9/2023,,Antalya,Female,A,32-38,Doctorate,RR
M03083,10/31/2019,,Izmir,Male,D,25-31,Primary School,KK
M03084,10/26/2020,,Bolu,Male,C,25-31,Doctorate,RR
M03085,3/26/2018,,Ankara,Male,F,18-24,Associate Degree,PP
M03086,2/15/2024,,Antalya,Male,E,18-24,Doctorate,TT
M03087,10/25/2023,,Antalya,Female,D,18-24,Bachelor's Degree,RR
M03088,7/20/2019,,Izmir,Male,C,52+,High School,PP
M03089,2/20/2021,,Antalya,Female,F,46-52,High School,ZZ
M03090,1/14/2018,,Aydin,Male,E,18-24,Doctorate,YY
M03091,4/21/2015,,Ankara,Male,G,46-52,Primary School,TT
M03092,11/27/2016,,Antalya,Male,B,39-45,Bachelor's Degree,YY
M03093,8/26/2021,,Bolu,Male,D,39-45,Bachelor's Degree,KK
M03094,3/27/2023,,Ankara,Male,E,52+,Associate Degree,XX
M03095,10/26/2016,,Bolu,Female,C,18-24,Associate Degree,YY
M03096,4/10/2019,,Antalya,Male,G,18-24,Primary School,KK
M03097,11/28/2015,,Aydin,Male,E,46-52,Associate Degree,PP
M03098,5/12/2021,,Izmir,Male,C,32-38,Associate Degree,KK
M03099,8/26/2022,,Bolu,Male,B,39-45,Primary School,RR
M03100,9/4/2024,,Aydin,Male,F,25-31,Bachelor's Degree,ZZ
M03101,12/26/2021,,Aydin,Male,F,25-31,Primary School,KK
M03102,9/7/2018,,Izmir,Male,A,32-38,High School,PP
M03103,4/24/2022,,Bolu,Male,C,39-45,Master's Degree,PP
M03104,9/29/2024,,Bolu,Male,D,52+,Master's Degree,PP
M03105,8/26/2021,,Istanbul,Female,A,25-31,Primary School,YY
M03106,4/30/2022,,Izmir,Female,C,25-31,Bachelor's Degree,XX
M03107,8/19/2023,,Ankara,Male,C,39-45,Doctorate,TT
M03108,12/15/2022,,Istanbul,Female,D,39-45,Doctorate,YY
M03109,6/12/2016,,Ankara,Male,D,18-24,High School,KK
M03110,12/1/2015,,Istanbul,Male,C,39-45,Master's Degree,YY
M03111,5/5/2015,,Izmir,Male,D,25-31,Associate Degree,PP
M03112,5/19/2021,,Bolu,Male,C,32-38,Master's Degree,ZZ
M03113,4/18/2016,,Izmir,Male,A,52+,Master's Degree,ZZ
M03114,12/31/2021,,Bolu,Male,E,32-38,High School,KK
M03115,4/23/2021,,Aydin,Male,G,25-31,Primary School,YY
M03116,12/20/2018,,Aydin,Male,F,18-24,Associate Degree,PP
M03117,10/30/2022,,Ankara,Male,F,52+,Associate Degree,PP
M03118,11/7/2018,,Izmir,Male,D,25-31,Doctorate,XX
M03119,1/11/2016,,Izmir,Female,E,32-38,Primary School,KK
M03120,1/7/2016,,Ankara,Male,G,25-31,Bachelor's Degree,KK
M03121,11/28/2022,,Ankara,Male,G,32-38,Primary School,RR
M03122,6/20/2015,,Izmir,Male,F,32-38,High School,TT
M03123,1/7/2021,,Bolu,Male,F,18-24,Doctorate,KK
M03124,3/4/2024,,Istanbul,Male,D,46-52,Associate Degree,YY
M03125,6/6/2017,,Ankara,Male,B,52+,Associate Degree,YY
M03126,6/12/2021,,Ankara,Female,C,32-38,Doctorate,PP
M03127,9/9/2015,,Izmir,Female,G,46-52,Primary School,XX
M03128,12/18/2016,,Bolu,Male,C,18-24,Associate Degree,KK
M03129,8/16/2021,,Izmir,Male,G,39-45,Associate Degree,RR
M03130,4/29/2020,,Antalya,Male,D,52+,Master's Degree,PP
M03131,11/6/2016,,Antalya,Male,A,52+,Primary School,ZZ
M03132,5/6/2023,,Istanbul,Male,A,32-38,Doctorate,PP
M03133,8/28/2020,,Ankara,Female,D,18-24,Associate Degree,PP
M03134,7/21/2022,,Istanbul,Male,C,25-31,Bachelor's Degree,XX
M03135,9/1/2020,,Istanbul,Male,D,32-38,Bachelor's Degree,PP
M03136,4/30/2016,,Ankara,Male,E,18-24,Doctorate,XX
M03137,6/1/2021,,Bolu,Male,A,32-38,Primary School,YY
M03138,10/27/2017,,Aydin,Female,C,52+,High School,TT
M03139,9/14/2017,,Antalya,Male,A,46-52,Primary School,RR
M03140,10/8/2019,,Ankara,Male,D,52+,Doctorate,PP
M03141,11/23/2019,,Antalya,Male,C,39-45,Bachelor's Degree,TT
M03142,7/1/2021,,Antalya,Male,C,46-52,Bachelor's Degree,KK
M03143,2/10/2015,,Bolu,Female,G,32-38,High School,XX
M03144,2/22/2023,,Antalya,Male,F,32-38,High School,ZZ
M03145,5/20/2022,,Aydin,Female,C,32-38,Master's Degree,RR
M03146,11/4/2023,,Aydin,Female,D,52+,Primary School,RR
M03147,1/15/2020,,Antalya,Male,F,39-45,Master's Degree,PP
M03148,1/18/2023,,Istanbul,Male,E,52+,Primary School,ZZ
M03149,9/20/2018,,Ankara,Female,C,39-45,High School,XX
M03150,10/1/2023,,Antalya,Male,C,18-24,Associate Degree,ZZ
M03151,1/5/2023,,Izmir,Male,F,18-24,Bachelor's Degree,TT
M03152,8/29/2018,,Izmir,Male,C,18-24,Associate Degree,PP
M03153,2/7/2021,,Izmir,Male,E,46-52,High School,XX
M03154,8/5/2022,,Izmir,Female,G,46-52,Associate Degree,RR
M03155,12/9/2018,,Aydin,Female,C,25-31,Bachelor's Degree,YY
M03156,2/26/2022,,Istanbul,Male,B,46-52,Master's Degree,KK
M03157,4/7/2020,,Bolu,Female,G,52+,Associate Degree,ZZ
M03158,5/22/2022,,Istanbul,Male,D,46-52,Associate Degree,XX
M03159,4/6/2023,,Izmir,Male,C,32-38,Bachelor's Degree,RR
M03160,11/26/2021,,Bolu,Male,F,46-52,High School,YY
M03161,5/27/2017,,Aydin,Male,B,52+,High School,XX
M03162,4/15/2017,,Istanbul,Male,D,46-52,Primary School,YY
M03163,11/14/2018,,Bolu,Male,G,25-31,High School,XX
M03164,3/14/2019,,Aydin,Male,B,25-31,Doctorate,ZZ
M03165,12/2/2022,,Istanbul,Male,C,32-38,Primary School,RR
M03166,10/5/2024,,Antalya,Male,C,46-52,Primary School,PP
M03167,4/5/2016,,Istanbul,Female,A,46-52,Bachelor's Degree,PP
M03168,9/20/2016,,Aydin,Male,E,18-24,High School,KK
M03169,11/22/2015,,Istanbul,Male,E,46-52,Associate Degree,RR
M03170,10/12/2015,,Aydin,Male,B,32-38,High School,ZZ
M03171,9/23/2024,,Antalya,Male,A,39-45,Associate Degree,KK
M03172,10/24/2023,,Aydin,Female,G,32-38,Doctorate,XX
M03173,1/6/2018,,Ankara,Male,A,25-31,Bachelor's Degree,ZZ
M03174,4/30/2017,,Bolu,Male,D,39-45,Bachelor's Degree,TT
M03175,9/28/2023,,Aydin,Male,E,25-31,Doctorate,ZZ
M03176,6/14/2021,,Istanbul,Female,F,52+,Primary School,ZZ
M03177,10/4/2024,,Istanbul,Male,G,52+,Master's Degree,XX
M03178,5/5/2019,,Ankara,Male,A,39-45,Master's Degree,KK
M03179,7/15/2017,,Bolu,Male,F,52+,High School,TT
M03180,5/8/2021,,Izmir,Male,D,39-45,High School,TT
M03181,4/16/2023,,Ankara,Female,D,18-24,Bachelor's Degree,ZZ
M03182,9/26/2017,,Bolu,Male,A,18-24,Primary School,KK
M03183,4/27/2019,,Ankara,Male,D,52+,High School,PP
M03184,12/31/2020,,Izmir,Male,F,52+,Associate Degree,YY
M03185,5/11/2019,,Istanbul,Female,D,32-38,High School,ZZ
M03186,11/13/2023,,Antalya,Male,A,18-24,High School,KK
M03187,10/24/2022,,Aydin,Male,G,18-24,Bachelor's Degree,YY
M03188,5/18/2019,,Antalya,Male,D,32-38,Associate Degree,YY
M03189,5/24/2022,,Bolu,Male,D,25-31,Bachelor's Degree,XX
M03190,8/25/2018,,Bolu,Male,C,25-31,High School,KK
M03191,4/14/2023,,Istanbul,Male,E,18-24,Primary School,XX
M03192,11/17/2018,,Antalya,Female,D,52+,Master's Degree,ZZ
M03193,8/31/2018,,Izmir,Male,B,46-52,High School,TT
M03194,1/19/2017,,Bolu,Male,B,52+,Master's Degree,YY
M03195,7/24/2018,,Ankara,Male,E,46-52,High School,RR
M03196,6/28/2019,,Ankara,Female,A,25-31,High School,XX
M03197,2/27/2021,,Aydin,Male,D,18-24,Master's Degree,KK
M03198,6/2/2015,,Izmir,Male,F,39-45,Primary School,ZZ
M03199,12/31/2017,,Antalya,Female,E,32-38,Primary School,XX
M03200,1/20/2024,,Aydin,Male,F,25-31,Doctorate,TT
M03201,8/29/2018,,Bolu,Male,C,46-52,Doctorate,KK
M03202,3/30/2016,,Izmir,Male,E,32-38,Bachelor's Degree,ZZ
M03203,1/25/2018,,Ankara,Male,G,39-45,Master's Degree,RR
M03204,2/19/2016,,Izmir,Male,A,46-52,Bachelor's Degree,XX
M03205,10/13/2016,,Ankara,Male,C,39-45,Primary School,TT
M03206,11/16/2024,,Aydin,Male,G,46-52,Doctorate,XX
M03207,5/28/2015,,Istanbul,Female,E,32-38,High School,RR
M03208,3/6/2024,,Izmir,Male,C,52+,Doctorate,ZZ
M03209,2/29/2020,,Aydin,Male,C,25-31,Bachelor's Degree,RR
M03210,6/12/2024,,Istanbul,Male,B,18-24,High School,TT
M03211,1/23/2021,,Antalya,Female,D,32-38,Associate Degree,XX
M03212,11/5/2016,,Istanbul,Male,A,46-52,Associate Degree,TT
M03213,1/31/2021,,Antalya,Male,C,52+,Associate Degree,KK
M03214,1/24/2016,,Ankara,Male,E,46-52,Doctorate,YY
M03215,8/18/2016,,Aydin,Female,F,18-24,Master's Degree,PP
M03216,7/9/2018,,Istanbul,Male,B,25-31,Master's Degree,KK
M03217,12/29/2016,,Bolu,Male,F,52+,Primary School,XX
M03218,2/3/2020,,Ankara,Male,F,32-38,High School,XX
M03219,5/26/2023,,Izmir,Male,A,39-45,High School,TT
M03220,4/27/2024,,Aydin,Male,B,25-31,High School,PP
M03221,12/7/2022,,Ankara,Male,F,32-38,Master's Degree,YY
M03222,3/11/2023,,Ankara,Male,A,25-31,Bachelor's Degree,TT
M03223,3/16/2021,,Antalya,Male,E,32-38,Master's Degree,PP
M03224,12/11/2016,,Ankara,Male,B,25-31,Master's Degree,XX
M03225,8/4/2022,,Antalya,Female,E,32-38,Doctorate,RR
M03226,10/12/2018,,Bolu,Male,G,39-45,Bachelor's Degree,YY
M03227,7/12/2024,,Antalya,Male,G,39-45,High School,ZZ
M03228,10/9/2015,,Izmir,Male,B,46-52,Bachelor's Degree,ZZ
M03229,8/21/2021,,Ankara,Female,F,32-38,Associate Degree,YY
M03230,8/15/2017,,Bolu,Male,B,39-45,Bachelor's Degree,ZZ
M03231,9/1/2021,,Ankara,Male,E,18-24,Primary School,XX
M03232,10/4/2019,,Izmir,Male,B,25-31,Master's Degree,YY
M03233,4/12/2022,,Izmir,Male,A,18-24,Master's Degree,RR
M03234,1/10/2020,,Bolu,Male,F,52+,Primary School,ZZ
M03235,3/14/2017,,Izmir,Male,F,39-45,Bachelor's Degree,PP
M03236,11/29/2018,,Istanbul,Male,D,52+,Bachelor's Degree,ZZ
M03237,12/23/2017,,Izmir,Male,E,39-45,Associate Degree,ZZ
M03238,3/13/2024,,Aydin,Male,B,32-38,Doctorate,YY
M03239,7/27/2019,,Istanbul,Male,D,25-31,Primary School,RR
M03240,5/25/2018,,Ankara,Female,D,52+,Primary School,KK
M03241,5/3/2024,,Istanbul,Female,D,52+,High School,XX
M03242,9/18/2020,,Ankara,Female,C,52+,Associate Degree,XX
M03243,8/12/2019,,Antalya,Male,A,32-38,Doctorate,YY
M03244,6/13/2017,,Ankara,Female,E,18-24,Primary School,RR
M03245,6/7/2023,,Bolu,Male,G,46-52,Master's Degree,KK
M03246,4/2/2018,,Antalya,Female,A,39-45,Associate Degree,XX
M03247,6/14/2021,,Istanbul,Female,D,39-45,Associate Degree,XX
M03248,10/23/2017,,Istanbul,Male,D,52+,Bachelor's Degree,ZZ
M03249,4/1/2016,,Bolu,Male,G,52+,Master's Degree,XX
M03250,10/8/2017,,Antalya,Male,A,46-52,Associate Degree,XX
M03251,4/22/2023,,Ankara,Male,G,32-38,Primary School,YY
M03252,2/9/2023,,Izmir,Female,F,32-38,Associate Degree,TT
M03253,7/26/2018,,Aydin,Male,C,52+,Associate Degree,ZZ
M03254,7/2/2022,,Izmir,Male,E,39-45,High School,XX
M03255,7/15/2023,,Istanbul,Male,F,25-31,High School,TT
M03256,9/1/2021,,Antalya,Male,G,32-38,Doctorate,YY
M03257,2/10/2024,,Izmir,Male,B,18-24,Associate Degree,ZZ
M03258,10/17/2020,,Ankara,Male,G,46-52,Associate Degree,YY
M03259,6/16/2019,,Antalya,Male,D,32-38,High School,XX
M03260,7/22/2022,,Ankara,Male,A,46-52,High School,RR
M03261,4/28/2015,,Aydin,Male,F,25-31,Doctorate,YY
M03262,2/1/2017,,Bolu,Female,A,32-38,Bachelor's Degree,ZZ
M03263,4/23/2023,,Izmir,Male,A,46-52,Doctorate,ZZ
M03264,3/27/2021,,Istanbul,Male,F,46-52,Primary School,PP
M03265,4/8/2023,,Bolu,Male,D,18-24,Primary School,XX
M03266,5/15/2017,,Ankara,Male,E,46-52,High School,ZZ
M03267,7/18/2024,,Izmir,Male,B,25-31,Master's Degree,RR
M03268,5/29/2015,,Izmir,Male,D,52+,Associate Degree,XX
M03269,4/16/2017,,Antalya,Female,C,46-52,Primary School,TT
M03270,7/28/2020,,Ankara,Female,F,32-38,Master's Degree,RR
M03271,9/14/2021,,Antalya,Male,G,39-45,Doctorate,YY
M03272,9/26/2015,,Antalya,Male,A,39-45,Associate Degree,ZZ
M03273,10/31/2022,,Antalya,Male,D,52+,Master's Degree,XX
M03274,2/15/2016,,Bolu,Male,E,18-24,Master's Degree,RR
M03275,5/23/2024,,Istanbul,Female,A,52+,Associate Degree,KK
M03276,11/13/2020,,Ankara,Male,C,52+,High School,RR
M03277,6/8/2017,,Ankara,Male,E,39-45,Master's Degree,KK
M03278,10/30/2021,,Antalya,Male,A,32-38,Doctorate,YY
M03279,11/8/2024,,Ankara,Male,C,32-38,Bachelor's Degree,YY
M03280,5/7/2020,,Izmir,Male,E,18-24,High School,ZZ
M03281,11/16/2018,,Antalya,Female,B,39-45,Associate Degree,RR
M03282,11/24/2018,,Bolu,Male,B,39-45,Doctorate,XX
M03283,3/25/2024,,Aydin,Male,C,52+,Doctorate,YY
M03284,8/4/2021,,Antalya,Male,D,52+,Primary School,YY
M03285,1/14/2019,,Antalya,Male,B,25-31,Primary School,YY
M03286,10/23/2015,,Ankara,Male,E,52+,Doctorate,RR
M03287,8/17/2021,,Bolu,Male,G,46-52,Bachelor's Degree,TT
M03288,2/26/2021,,Ankara,Male,G,18-24,Master's Degree,ZZ
M03289,9/1/2015,,Bolu,Male,G,18-24,Associate Degree,XX
M03290,5/27/2020,,Ankara,Female,E,39-45,Primary School,ZZ
M03291,2/10/2021,,Antalya,Male,F,46-52,Master's Degree,YY
M03292,12/12/2016,,Ankara,Male,G,52+,Doctorate,TT
M03293,2/19/2023,,Istanbul,Male,B,52+,Bachelor's Degree,TT
M03294,6/5/2021,,Ankara,Male,G,52+,Associate Degree,YY
M03295,10/29/2017,,Bolu,Male,C,52+,Primary School,RR
M03296,9/22/2016,,Istanbul,Male,C,32-38,High School,ZZ
M03297,2/1/2016,,Istanbul,Male,A,46-52,Bachelor's Degree,XX
M03298,12/2/2022,,Istanbul,Male,A,25-31,Doctorate,XX
M03299,1/25/2021,,Ankara,Male,G,39-45,Primary School,KK
M03300,12/27/2020,,Ankara,Male,D,39-45,Associate Degree,ZZ
M03301,12/26/2015,,Antalya,Female,B,46-52,Master's Degree,PP
M03302,11/4/2016,,Antalya,Male,E,39-45,Master's Degree,PP
M03303,11/4/2022,,Ankara,Female,B,52+,Bachelor's Degree,RR
M03304,2/1/2017,,Izmir,Male,F,46-52,Bachelor's Degree,RR
M03305,8/15/2023,,Izmir,Female,F,52+,Primary School,KK
M03306,9/3/2021,,Istanbul,Male,A,18-24,Bachelor's Degree,PP
M03307,10/5/2020,,Antalya,Male,B,18-24,High School,YY
M03308,5/15/2019,,Aydin,Male,E,32-38,Doctorate,YY
M03309,2/3/2020,,Antalya,Male,G,25-31,Associate Degree,ZZ
M03310,12/8/2019,,Istanbul,Female,D,39-45,Bachelor's Degree,PP
M03311,6/14/2019,,Antalya,Male,C,32-38,Primary School,KK
M03312,6/2/2019,,Izmir,Male,C,32-38,Bachelor's Degree,XX
M03313,12/7/2018,,Aydin,Male,A,32-38,High School,TT
M03314,2/11/2021,,Izmir,Male,A,46-52,Doctorate,XX
M03315,3/24/2016,,Antalya,Male,E,18-24,Master's Degree,TT
M03316,7/8/2017,,Izmir,Female,F,18-24,High School,RR
M03317,7/17/2016,,Bolu,Male,C,52+,High School,KK
M03318,3/29/2023,,Antalya,Male,B,39-45,Associate Degree,TT
M03319,7/3/2021,,Bolu,Male,C,18-24,Doctorate,RR
M03320,8/20/2015,,Antalya,Male,E,32-38,Bachelor's Degree,ZZ
M03321,8/11/2016,,Ankara,Male,E,18-24,Bachelor's Degree,XX
M03322,2/23/2019,,Aydin,Female,F,39-45,Doctorate,YY
M03323,7/13/2021,,Antalya,Male,C,18-24,Doctorate,YY
M03324,10/25/2020,,Izmir,Male,A,52+,Bachelor's Degree,ZZ
M03325,12/23/2023,,Bolu,Male,G,52+,Doctorate,ZZ
M03326,11/11/2017,,Bolu,Male,C,39-45,Bachelor's Degree,KK
M03327,2/26/2021,,Istanbul,Male,D,18-24,High School,ZZ
M03328,7/14/2023,,Bolu,Male,D,39-45,Master's Degree,ZZ
M03329,3/22/2021,,Istanbul,Female,B,46-52,Associate Degree,TT
M03330,2/7/2021,,Izmir,Female,A,39-45,Master's Degree,KK
M03331,11/29/2019,,Izmir,Male,E,46-52,High School,KK
M03332,5/19/2018,,Istanbul,Male,F,32-38,Doctorate,PP
M03333,10/20/2019,,Istanbul,Female,A,32-38,Associate Degree,RR
M03334,12/10/2019,,Izmir,Male,C,25-31,Associate Degree,PP
M03335,6/27/2017,,Ankara,Male,D,39-45,Bachelor's Degree,PP
M03336,4/29/2015,,Istanbul,Male,G,32-38,Primary School,YY
M03337,1/15/2022,,Aydin,Male,D,25-31,Bachelor's Degree,PP
M03338,7/23/2021,,Aydin,Male,G,18-24,Bachelor's Degree,YY
M03339,7/23/2021,,Ankara,Male,A,52+,Associate Degree,PP
M03340,2/5/2022,,Bolu,Female,F,32-38,Master's Degree,TT
M03341,2/2/2024,,Izmir,Male,C,25-31,Master's Degree,TT
M03342,1/31/2020,,Aydin,Male,D,32-38,Master's Degree,RR
M03343,10/25/2017,,Ankara,Male,F,32-38,Bachelor's Degree,ZZ
M03344,3/9/2021,,Ankara,Male,A,25-31,Associate Degree,ZZ
M03345,5/4/2022,,Ankara,Male,E,18-24,Bachelor's Degree,TT
M03346,6/22/2020,,Izmir,Male,G,18-24,Associate Degree,KK
M03347,7/12/2019,,Antalya,Male,E,52+,High School,RR
M03348,6/6/2016,,Izmir,Male,D,52+,Associate Degree,PP
M03349,7/14/2019,,Aydin,Male,C,18-24,Associate Degree,KK
M03350,4/7/2021,,Ankara,Male,E,46-52,Primary School,YY
M03351,9/25/2022,,Bolu,Male,A,39-45,Primary School,ZZ
M03352,10/31/2022,,Izmir,Male,G,46-52,Master's Degree,TT
M03353,12/11/2023,,Izmir,Male,D,18-24,Associate Degree,YY
M03354,4/8/2022,,Istanbul,Male,D,39-45,Bachelor's Degree,RR
M03355,1/2/2015,,Aydin,Male,B,39-45,Associate Degree,RR
M03356,1/23/2018,,Izmir,Female,F,32-38,Bachelor's Degree,YY
M03357,11/23/2021,,Antalya,Female,D,25-31,Primary School,PP
M03358,2/18/2018,,Bolu,Male,A,46-52,Bachelor's Degree,ZZ
M03359,10/23/2022,,Istanbul,Male,B,32-38,Bachelor's Degree,PP
M03360,10/29/2020,,Antalya,Male,F,25-31,Master's Degree,YY
M03361,7/16/2016,,Ankara,Male,G,46-52,Doctorate,XX
M03362,12/23/2018,,Ankara,Male,E,46-52,Bachelor's Degree,PP
M03363,5/17/2022,,Bolu,Male,E,25-31,Primary School,YY
M03364,11/29/2018,,Istanbul,Male,G,32-38,Doctorate,TT
M03365,8/8/2019,,Bolu,Male,E,32-38,Associate Degree,TT
M03366,5/1/2015,,Ankara,Female,B,32-38,High School,TT
M03367,6/17/2022,,Aydin,Male,C,39-45,Doctorate,YY
M03368,8/1/2024,,Antalya,Male,D,46-52,High School,TT
M03369,5/1/2024,,Ankara,Male,C,39-45,Master's Degree,RR
M03370,7/9/2022,,Izmir,Male,G,18-24,High School,XX
M03371,3/18/2019,,Aydin,Female,C,18-24,High School,PP
M03372,2/20/2023,,Antalya,Male,G,39-45,Master's Degree,ZZ
M03373,6/2/2016,,Istanbul,Female,A,25-31,Master's Degree,XX
M03374,2/21/2017,,Antalya,Male,E,52+,Doctorate,YY
M03375,10/4/2016,,Antalya,Male,F,25-31,Primary School,KK
M03376,8/24/2016,,Istanbul,Male,E,39-45,Bachelor's Degree,ZZ
M03377,3/27/2022,,Ankara,Female,E,39-45,Doctorate,YY
M03378,1/22/2015,,Aydin,Male,F,25-31,Master's Degree,XX
M03379,11/24/2015,,Ankara,Male,F,46-52,Bachelor's Degree,ZZ
M03380,7/1/2015,,Izmir,Female,D,25-31,Master's Degree,YY
M03381,1/3/2015,,Izmir,Male,G,39-45,High School,TT
M03382,10/5/2024,,Antalya,Male,B,25-31,Associate Degree,ZZ
M03383,6/20/2020,,Bolu,Male,A,18-24,Master's Degree,ZZ
M03384,8/28/2017,,Istanbul,Male,E,39-45,Primary School,YY
M03385,6/4/2016,,Antalya,Female,D,52+,Bachelor's Degree,YY
M03386,5/10/2017,,Izmir,Male,G,25-31,Associate Degree,KK
M03387,1/4/2015,,Bolu,Female,G,39-45,High School,KK
M03388,9/17/2017,,Aydin,Male,B,18-24,High School,XX
M03389,8/1/2022,,Ankara,Male,E,46-52,Doctorate,PP
M03390,7/27/2021,,Ankara,Male,A,25-31,Bachelor's Degree,TT
M03391,1/23/2019,,Ankara,Male,B,46-52,Primary School,YY
M03392,12/13/2017,,Antalya,Male,F,32-38,Master's Degree,RR
M03393,1/30/2017,,Istanbul,Male,F,52+,Associate Degree,ZZ
M03394,10/9/2018,,Ankara,Male,B,25-31,High School,XX
M03395,6/13/2021,,Izmir,Male,F,32-38,Primary School,TT
M03396,2/22/2015,,Antalya,Male,C,32-38,Doctorate,YY
M03397,3/27/2018,,Aydin,Male,B,18-24,Bachelor's Degree,KK
M03398,7/31/2015,,Ankara,Male,D,25-31,Doctorate,XX
M03399,3/8/2018,,Bolu,Male,E,46-52,Bachelor's Degree,RR
M03400,6/5/2021,,Izmir,Male,A,32-38,Associate Degree,TT
M03401,7/13/2024,,Izmir,Male,G,39-45,Bachelor's Degree,PP
M03402,2/7/2022,,Istanbul,Male,D,39-45,Bachelor's Degree,YY
M03403,3/17/2023,,Ankara,Male,C,39-45,Doctorate,KK
M03404,3/1/2022,,Aydin,Male,D,39-45,Bachelor's Degree,YY
M03405,1/22/2021,,Aydin,Male,B,39-45,Bachelor's Degree,RR
M03406,9/26/2020,,Aydin,Male,D,32-38,High School,XX
M03407,12/19/2016,,Ankara,Male,G,25-31,High School,XX
M03408,12/9/2017,,Antalya,Male,D,25-31,Master's Degree,PP
M03409,11/7/2022,,Ankara,Female,G,18-24,Doctorate,YY
M03410,3/7/2015,,Bolu,Male,C,32-38,Doctorate,XX
M03411,10/28/2016,,Izmir,Male,G,25-31,Bachelor's Degree,KK
M03412,8/24/2018,,Aydin,Male,E,18-24,Associate Degree,KK
M03413,5/4/2023,,Aydin,Male,F,46-52,Associate Degree,TT
M03414,5/11/2022,,Istanbul,Male,F,46-52,Master's Degree,ZZ
M03415,9/19/2024,,Istanbul,Male,C,18-24,Associate Degree,ZZ
M03416,3/6/2017,,Bolu,Male,B,52+,Master's Degree,XX
M03417,6/3/2022,,Antalya,Female,C,46-52,Bachelor's Degree,ZZ
M03418,9/17/2021,,Istanbul,Male,C,25-31,Bachelor's Degree,ZZ
M03419,9/16/2016,,Ankara,Male,G,25-31,Associate Degree,KK
M03420,2/6/2016,,Istanbul,Male,C,32-38,Doctorate,YY
M03421,5/16/2021,,Ankara,Male,D,25-31,Associate Degree,XX
M03422,7/1/2019,,Aydin,Female,B,39-45,Primary School,ZZ
M03423,9/15/2017,,Aydin,Female,C,39-45,Bachelor's Degree,ZZ
M03424,2/22/2019,,Ankara,Male,B,25-31,Master's Degree,XX
M03425,3/27/2023,,Ankara,Male,F,52+,Primary School,ZZ
M03426,12/18/2021,,Antalya,Male,A,52+,Primary School,ZZ
M03427,12/27/2020,,Izmir,Male,D,32-38,High School,XX
M03428,4/4/2023,,Ankara,Male,D,46-52,Associate Degree,RR
M03429,1/11/2022,,Izmir,Female,F,18-24,Associate Degree,RR
M03430,2/18/2021,,Aydin,Female,A,46-52,High School,PP
M03431,11/30/2020,,Izmir,Male,A,52+,Master's Degree,RR
M03432,12/16/2024,,Aydin,Male,A,39-45,High School,KK
M03433,10/7/2024,,Izmir,Female,E,46-52,High School,PP
M03434,4/22/2019,,Aydin,Male,E,46-52,Doctorate,YY
M03435,4/19/2024,,Bolu,Male,A,18-24,Primary School,PP
M03436,11/28/2016,,Antalya,Male,C,52+,Bachelor's Degree,YY
M03437,9/20/2015,,Ankara,Female,G,18-24,Associate Degree,RR
M03438,8/21/2021,,Bolu,Female,D,39-45,Bachelor's Degree,PP
M03439,3/21/2016,,Antalya,Female,A,46-52,Master's Degree,KK
M03440,7/15/2023,,Ankara,Male,B,32-38,Doctorate,ZZ
M03441,11/29/2023,,Bolu,Male,A,52+,High School,RR
M03442,2/1/2024,,Antalya,Male,A,25-31,Doctorate,YY
M03443,3/12/2023,,Istanbul,Male,F,52+,Master's Degree,PP
M03444,10/16/2024,,Izmir,Male,A,46-52,Doctorate,YY
M03445,4/14/2017,,Antalya,Male,B,32-38,Bachelor's Degree,ZZ
M03446,10/13/2020,,Antalya,Male,G,39-45,High School,KK
M03447,3/2/2023,,Aydin,Female,F,18-24,Master's Degree,TT
M03448,1/16/2019,,Antalya,Male,C,52+,Bachelor's Degree,PP
M03449,7/9/2015,,Antalya,Male,D,32-38,Associate Degree,PP
M03450,1/21/2016,,Antalya,Male,E,25-31,Master's Degree,YY
M03451,3/29/2018,,Bolu,Male,G,32-38,Master's Degree,PP
M03452,10/19/2015,,Aydin,Male,E,39-45,Associate Degree,XX
M03453,1/9/2022,,Ankara,Male,D,32-38,Doctorate,XX
M03454,5/31/2017,,Istanbul,Female,C,39-45,Doctorate,XX
M03455,6/9/2015,,Bolu,Male,E,18-24,Associate Degree,RR
M03456,9/26/2022,,Antalya,Male,D,25-31,Primary School,PP
M03457,5/23/2018,,Izmir,Male,A,52+,Master's Degree,PP
M03458,7/7/2017,,Aydin,Male,B,32-38,Bachelor's Degree,TT
M03459,2/26/2023,,Ankara,Male,F,46-52,Primary School,XX
M03460,7/26/2022,,Bolu,Male,E,25-31,High School,RR
M03461,12/5/2019,,Istanbul,Male,D,52+,Primary School,KK
M03462,4/21/2019,,Ankara,Male,F,18-24,Associate Degree,PP
M03463,4/30/2024,,Aydin,Male,G,46-52,Associate Degree,RR
M03464,4/4/2019,,Antalya,Female,E,52+,High School,YY
M03465,3/25/2019,,Antalya,Male,B,46-52,Associate Degree,YY
M03466,12/22/2020,,Bolu,Male,C,18-24,Master's Degree,RR
M03467,3/23/2019,,Bolu,Male,E,25-31,Primary School,YY
M03468,4/24/2015,,Antalya,Male,F,32-38,Bachelor's Degree,PP
M03469,4/1/2024,,Izmir,Male,F,46-52,Doctorate,YY
M03470,5/20/2018,,Antalya,Male,G,18-24,Master's Degree,KK
M03471,9/6/2017,,Bolu,Male,F,18-24,Bachelor's Degree,PP
